Taxa	1-FH	1-UB	1-Abd	2-FH	2-UB	2-AC	2-PC	3-FH	3-UB	3-AC	3-PC	3-Abd	4-FH	4-UB	4-AC	4-PC	4-FA	5-FH	5-UB	5-AC	5-PC	5-FA	6-FH	6-UB	6-AC	6-PC	7-FH	7-UB	7-PC	7-FA	8-FH	8-UB	8-AC	8-PC	8-FA	8-Abd	9-FH	9-AC	9-PC	10-FH	10-UB	10-FA	10-Abd	11-FH	11-UB	11-PC	11-FA	12-FH	12-UB	12-AC	12-Abd
SMGC_531	1.26154564227618e-05	0	1.48879667702723e-05	6.46199553646404e-05	5.01269074334498e-05	0.00123255554255378	0.000281650380953528	0.000237688118000823	0.000107570677839048	0	0.0256194824044518	0.000879131550720849	0	1.3501184107185e-05	2.35422583460442e-05	0.000147829294360217	2.37016758057986e-07	1.36459797753105e-05	0	0.000252559743262116	0	0.000282507534081929	4.5817050383901e-05	0	0	0.00785643977726983	3.87239584550389e-06	0	0	0	0	0	0	0	0	0.000128071325589798	0.00055789303764332	0.0174765986924051	0	7.53083836371614e-05	0.000235295252137142	0.00101754684280782	0.0219939272994024	2.79790415222932e-06	0	1.20232887589301e-05	0	3.65207588271247e-05	1.70597294437078e-05	9.3086287407655e-05	3.11664312079323e-05
SMGC_538	0	1.22901204909118e-05	5.49460707837586e-05	5.14682950005346e-05	0	0.00210503127547029	0.00304563432291241	9.60876137335465e-07	1.14355814425533e-06	0.000952841803035241	0	0	0	3.81326511152337e-05	0.0012264043507988	0.000427170878203655	0	0	1.48750858137622e-05	0.000258704583071234	0.00392008652448115	0	0	2.58530363199266e-07	0	0	4.4473357157592e-05	0	0	0	0	0	0.000918644332527527	0.0443752734018915	0	0	0.000845607943733508	0	0	0	0	0	0	0	0	0.000232265238716122	0	1.55733963528793e-06	0	3.58957724934592e-05	5.49686127949393e-05
SMGC_539	3.08754269937485e-05	4.60417807155705e-05	0	2.82829273093286e-05	0	0.00546395305991832	0	1.45122220753888e-05	8.31516106577667e-06	0	0	0	5.09074436651356e-05	0	0	0	0	7.65477099522752e-06	0	0	0	0	0	0	0	0	1.62447774831907e-05	0	0	0	0	0	0	0	0	0	0.000581804571027532	5.54913894964223e-05	0	7.9674205624373e-07	0	0	0	0	1.39052930798146e-06	0	6.8574154748101e-06	4.60294184826844e-05	2.56129828840155e-06	0	0.000137798608663059
SMGC_540	5.47588669772558e-05	6.68087358990182e-06	1.31802212882923e-05	9.61932123276072e-05	0	0.000947815136593105	0	3.41951182136475e-06	4.17958695081611e-06	0	8.2503114775298e-05	0.000593871406785553	5.61085540145799e-05	0	0	0	0	5.62279429381641e-06	1.44702176874655e-06	0.000185727854020469	0	7.78486505728366e-05	0	0	0	0	3.46995851523455e-05	0	0	0	0.000100153100640783	0	8.14068582796762e-06	0.000122530662256897	0	0	0.000488315536388917	0	0	4.07899961051308e-06	0	0.000163906777553656	0	3.59159709942618e-06	4.39258047297277e-06	0	0	1.21044695743322e-05	6.32977374513649e-06	0	3.96057274954706e-05
SMGC_541	0.000112710747989322	0	1.58728431425134e-05	4.57263870846716e-05	0	0.000479471768752363	0	1.02918364559914e-05	1.00204660450451e-05	0	0	0	0	1.40519383343429e-06	0.00026068389785712	1.7461093387595e-05	0	1.56991828316274e-05	1.82929662023234e-06	0.000303028692620472	4.90799978063621e-05	0.000555785183170396	0	0	0	0	0.000133214166060064	0	0	0	1.09415073555083e-05	0	0	0	0.00014736983111607	0	0.00119992958564265	0	0	7.25113528748364e-06	0	0.000244580764841458	0	6.10724370656695e-06	7.98311247684211e-06	0	0	0	0	0	4.76745174906045e-05
SMGC_544	2.91187199873946e-06	1.35757965579079e-05	0	2.38253218809016e-05	0	0.00119762955954475	0	5.12401077852635e-06	5.07932752621955e-06	0	0	0	5.54930470063897e-05	0	0	0	0	1.61883723964231e-05	1.73887213543783e-06	0.00109111149837674	0	0.000243469474931399	0	4.68892142584938e-06	0	0	2.21796078110041e-05	0	0	0	5.0651229740838e-05	0	0	0	5.07929453326416e-06	0	1.07568139242425e-05	0	0	4.57533766674661e-06	2.7511791460965e-06	0	6.38332548745743e-05	0	3.22045571025397e-07	0	0	1.93871152117033e-07	1.75201367571988e-06	0	2.01219906189862e-05
SMGC_545	1.81637426788726e-05	3.94017924372588e-05	0	5.8861055544373e-06	0	0.000465291275324484	0	0.000402370043861735	0	0	0	0	4.31313412925015e-06	2.60588658925347e-05	0	0.000415753049347791	0	1.1724808915346e-05	0	0	0	0	0.017130720898529	0.000360907259406268	0.207612180873196	0.0334522600567781	0	0	0	0	0	0	0	0	0	0	0.0159935796028946	0	0	0	0	0	0	1.13692598907035e-05	2.42536515631921e-05	0	0	0	0	6.22544052264788e-05	5.80552877697514e-06
SMGC_55	5.66855016915022e-05	8.81964655946682e-06	1.93074997737398e-05	6.19297824807975e-05	0	0.000805630484914739	0	1.75228111407843e-05	4.01456582788237e-06	0	0	0	0	3.02132675827105e-05	0.00110276524530904	0	0	0	0	0.000361703285659632	0	0	0	1.41537567729716e-06	0	0	0.000138675482315096	0	0	0	0	0	4.31174641177872e-05	0	0.00020611674517156	0	0.00114126068322374	0	0	0	0	0.000170884037702243	0	5.52693804749524e-06	1.02581483896103e-06	0	0	3.81484677684837e-06	0	4.12238360998128e-06	2.09537735667733e-05
SMGC_56	3.02531388069807e-05	6.70642772452774e-05	1.12621981446676e-05	1.10994635790678e-05	2.45153113760702e-05	0.000490264219416749	0	4.83030148652733e-05	3.93179234221851e-05	0	0.00671962851329484	0.00044136477466749	4.59655654938184e-05	9.36391200739834e-05	0	0	0	3.70936323285651e-06	2.30999462287193e-05	0.00383199286388881	0.002148104729048	0.00490832541543131	6.9388180259266e-05	3.76150450758497e-06	0	0	2.68474534532221e-05	3.13887208645866e-05	0.00207266889515993	8.698339072741e-05	5.44289379744025e-05	0.00011740705844038	0	0	0	0	0.0010859366547585	0.00376286209997435	0.00020290968078644	0	2.80100260695447e-05	0.00100939604021603	0.00331664893799117	1.44768358314154e-05	3.13784099814773e-05	0	0	3.41569798150025e-05	2.92596813362862e-05	2.87529933209216e-05	2.79993461210408e-05
SMGC_573	2.21786192645622e-05	6.33079707406906e-06	0	7.99689963312114e-06	0	0.00209405361643363	0	8.30688067536337e-06	1.58924999049377e-06	0	0	0	0.000421806913927911	0	0	0.000109178704743388	0	1.63923435956046e-05	5.46478912987538e-06	0	0	0	0	8.01220151348404e-06	0	0	0	0	0	5.04754799251578e-05	2.71725566417401e-05	0	0	0	0	0	0.00150704701151085	0	0	3.79487913184788e-06	0	0	0.000619530613048819	1.87403043449511e-06	8.51563277357675e-06	0	2.88104186193441e-05	0	0	0	8.62400611160351e-06
SMGC_590	1.93451714002787e-05	3.85653269909496e-05	0	5.31021265193469e-06	0	0.000266324908984923	0	0	3.93779928457533e-06	0.00115800643623584	0	0	0	0	0	0.000121783004820219	0	0.00090217684014411	1.41140614941752e-05	0.0516901522055239	0.0794998881127447	0.0494353913904908	4.21627906700554e-05	0	0	0	4.20737397662539e-06	0	0	0	0	0	0	0	0	0	0.00742013063706021	0	0	0.000210200448831859	0.000274631398019228	0.00254547505523123	0.00604577290561153	0	2.08715135281843e-06	0	0	1.36908523001681e-05	0	6.22315088684883e-06	6.04760133305515e-05
SMGC_601	4.31320870169671e-05	1.73463653333596e-05	1.41337230884935e-05	2.33446253541654e-05	5.43740498049154e-05	0.000651621606014243	0	0.000138408866516283	6.5792767385077e-05	0	0.0186691526880738	0	1.85796321595274e-05	4.8333506181348e-05	3.81394054755308e-05	3.71628819241923e-06	0.000107027849352212	1.03120251061661e-05	1.12694123841506e-05	2.7559254725493e-05	0.000289024443341392	0.000124966904238898	8.04032620706099e-06	0	0	0.00119482185923416	2.06365112636041e-05	5.14524434321081e-05	0	0	0.000111451321612853	5.11222634539866e-05	0	0	1.52106614820165e-06	0	0.000169043314854744	0.00231674128458753	0.000638331137607871	1.82060661127179e-05	8.6648730696287e-05	0	0.000739215176274254	1.17083009644802e-05	8.10242870299805e-05	0	0	4.94720382388788e-05	1.81356223164493e-05	7.9269129426001e-07	3.04467673078586e-05
SMGC_611	2.95795556333614e-06	0	3.42139944119138e-06	6.0612811113091e-06	0	0.000152731519888933	1.16381580287288e-05	1.4547697535911e-06	0	0.00228086168628925	0	4.20725066608227e-05	0	0.000126544593600421	0.00683173388737658	0.000175645579262026	0.000631625841876356	0	0	1.36885910709652e-05	3.8259730391231e-05	4.03360897556738e-05	0	3.86669290480985e-06	0	7.1587878914138e-05	0	0	0	0.000242947205174859	0	0	0.00024385719773035	0.000252326492032558	0.000204435410576636	0	0.000733203955809914	0	0	1.78528891121161e-06	0	0.000107789283789006	0	0	0	1.51804313564966e-05	0	0	0	1.4547697535911e-06	1.4547697535911e-06
SMGC_617	1.86751126873464e-06	9.4289382237657e-07	1.36918462989314e-06	0	0	0.000159877234694663	0	8.80751544229343e-07	1.07064609157455e-06	8.33065684240556e-05	0	0	0	0	0	2.54465741553152e-05	0	0.0026112366367074	0.000374462771252428	0.00990774530141769	0.00126540626827556	0.00758308776688974	0	1.09002644600761e-06	0	0	1.45459948446335e-06	0	0	0	0	0	2.42982673447939e-05	0	0	0	0.000363092585886133	0	0	0	0	0	0	4.28212331831808e-08	4.83815985826367e-06	0	0	0	0	1.27462518988763e-07	1.83694369308345e-06
SMGC_619	3.6233964087223e-05	0	4.36609508214759e-05	3.52005613480383e-05	0	0	0	1.08660804582904e-05	2.03335550074777e-05	0	6.80440550386574e-06	0.000359947592535359	3.98193203364038e-05	7.96316049877365e-05	0.000331192342573353	0.00118404151109922	0	8.28316237038855e-06	0	0.00025397059818844	2.89850025934825e-05	0.00017348552901298	8.61241034205435e-06	0	0	0	0	4.973081347631e-05	0	0	0.000132803540836718	0	9.11569025536718e-05	0	0.000291898130029881	0	0	0	0	0.000110140641537122	0.000122626139677672	0.00105582379884943	0.0144511197235247	1.27964132109804e-07	3.40578117951904e-05	0	0	1.44186084891453e-05	0	6.61757276794601e-05	9.7752314391682e-06
SMGC_62	1.32629199111206e-05	0	5.30964876264959e-06	1.91232943001756e-06	0	0	7.04027336687798e-06	8.44721472155423e-07	0	0.0010402923425275	0	0	2.60365653663994e-06	0	0.000711539412861416	4.60966866864461e-05	0.00039973530559487	5.2865031598965e-05	2.46528330233735e-05	0.00135564562115851	0.00330742053697906	0.00197613139661991	0	0	0	0	1.90198880033447e-06	0	0	0	6.07932797619727e-07	0	0	0	0	0	0.00135673914324044	0	0	0	0	8.16013619998626e-05	0	0	6.78549172121373e-06	0	0	4.61447063277519e-06	0	3.69402864393486e-05	3.83886806247477e-06
SMGC_622	5.72382196812969e-05	0	7.66512098754008e-05	2.29699916689163e-06	0	0	0.00212850551542537	0	0	0.00152886717515813	0	0.000229127315435523	0	1.72521985906599e-06	0.00190307930192813	4.10325584686057e-05	0.000467193890358915	1.13710524270868e-07	0	6.46656712205956e-05	0.000494450213524466	0	0	0	0	0	1.34329705842709e-05	8.51803698995883e-07	0	0	0	0	0	0.011669552112915	0	0	0.000269301152905802	0	0	0	0	0.000485876783357052	0.00723832557733828	1.53376788355449e-05	5.00554817808114e-05	0	0	0	1.32729748983468e-06	7.42864075487472e-06	0.00028471329111186
SMGC_66	1.75943480495616e-05	4.80685921530628e-05	1.08545022108457e-06	8.29664189048109e-05	0	0.000602608434287404	0	0	0	1.23056265902209e-05	0	0	6.76552927398649e-06	1.63190184373089e-05	0	0.00019854427084448	0	0.00307870607893381	2.71216504103118e-05	0.0156005321761796	0.00567511903478396	0.0115140736183387	0.00167420112474054	6.03668551843764e-05	0.0209343396217377	0.00909534555154676	1.51162117399382e-07	0	0	0	4.7225538722264e-06	0	0	0	0	0	0.0106802631097578	0	0	0	0	0	0	4.53421110313199e-06	6.29725557602262e-06	0	0	3.28127550996975e-05	0	2.51614200066678e-05	1.50001292520386e-05
SMGC_7	1.27194932322062e-05	1.51123689588917e-05	3.94117442903e-05	5.55957957184106e-06	0	0	0.000215474258781504	3.98663758193002e-05	5.07985446288189e-05	0	0.00513457322421355	0	4.81865763260723e-06	1.6646538939058e-05	0	0.000117954753010058	0	3.63356349158876e-06	5.32696619275559e-06	0.00028776726823589	0.000187207342831892	0.000476469980850876	7.17897645836729e-05	1.73177524948783e-05	0	0	0	0	0.000170075676191569	0	0	0	0	0	7.84728224401335e-06	7.20668680960472e-06	0.000399061932510215	0.000204015591395404	0	0	2.5469549957861e-05	0	0.00213604748116365	3.8706864452331e-06	0	0	0	8.09579433718519e-06	0	3.40782481881568e-05	1.09798250348537e-05
SMGC_70	9.70480697323815e-05	0.000505519748579206	0.00019724833655309	0	0	0	0	2.66470685441867e-05	2.07597141224291e-05	0	0	0	0	0.000310706531883178	0.000547033883665592	6.00683998891448e-05	0.000200557986000265	0.000130946097111617	0.00011421703315467	0.000213249017321666	3.1496365394459e-05	0	2.97630530853427e-05	0	0.00035483870810901	0.00011567156602993	0.000121873856954801	0.00030018552700845	0	0	0	1.17451751110556e-05	5.25972942500024e-06	0.000521275016193553	1.93311815588937e-05	3.75709471855959e-05	0.000553686827514929	0.000692024321486608	0	5.07914894238381e-05	0.000116152126658424	0.000469210904173262	0.0140118804565883	0	0	0	0	8.80136353397731e-05	0.000158944333443698	4.13950600477476e-05	0.000118830608728446
SMGC_75	7.31070657153227e-06	2.2689402972799e-05	1.4069249767031e-05	8.41543798978236e-06	0	0.000473717917847816	0	5.77089584041541e-05	1.8453248267148e-05	0	0.0109202232787481	0.000184065506949474	8.56124214451381e-05	2.16977086572295e-05	0	0	1.43088595540037e-06	2.00802978711027e-05	3.68184685586725e-06	0.00458405082869739	0.00243727865514178	0.00621992281859438	0	0	0	0	2.77521289773164e-05	0	0.00155722805702548	0	0	0	0	0.000426768915673658	0	0	0.00140756034067471	0.00619986637198292	0	2.28795585053268e-06	1.79207004191865e-05	0.000415113031171183	0.00139910924493852	1.013993771117e-05	3.07275518568738e-06	0	0	0	0	2.53235331269657e-05	2.62753784443299e-05
SMGC_76	3.0944936852417e-05	0.000140142965515008	0	2.67350654981566e-05	0	0.00488757264965665	0	0.000121039805417222	0.000105178057766847	0	0.0428527470580062	0	0.00031371249623298	0	0	0	0.00122590132234066	3.84540802796035e-05	2.84783327818306e-05	0.00855694053959136	0.00454164527172487	0.0101798948043061	0	7.83308554813427e-06	0.00361382302684799	0	0.000108602696901101	0	0	0	0	0	0	0	0	0	0.0584581445111346	0.0280071858888841	0.00866805790250846	0	0	0	0	5.93299317365489e-06	9.42095681091479e-06	0	0	0	0	0	0.000262845576928437
SMGC_77	0.000217211936443581	0.000199805467395808	0.000249917800390161	0	8.89464337390782e-06	0.00183566475877084	0.000805901719182094	8.0690112148331e-05	2.49002208261048e-05	0	0.00995625588039037	0.00117891955150753	0	0.000396797537727203	0.00145745593836222	0.000292710243252478	3.83582008815168e-06	0.000102508879594567	0.000137267934889536	0.00122048846807129	0.00797345459599945	0.00208084717375405	1.00692749508527e-05	0	0.000438731443117453	0.000561747095639897	0.000114849171474545	6.76654387265536e-05	0.00761615233018656	0	0	8.0033683115141e-05	4.08296470329157e-05	0.0100266770663918	0.000118112743620244	0.000257022237424332	0.000495527300960898	0.00189196217369598	0.000555394693392738	0	0	0	0.00223184551478414	0	0	0	0	0.000123482757752203	0.000132284952880239	0.000133190072121363	0.000168367242271026
SMGC_79	1.55700543833539e-05	0	6.58807870957802e-05	5.05647675178806e-05	6.8308014317136e-05	0.000675154112488186	1.04738210212074e-05	4.01739456868599e-05	6.42050874105745e-06	0	9.7121980555552e-05	0	2.45984092425979e-06	0	0	2.30994946977727e-05	0	7.7532844112868e-05	3.17903586520313e-06	0.00243613325810952	0.000733245923098655	0.0026822464141326	0	0	0	0	1.36763329434966e-06	0	0	0	2.8496105925447e-06	0	0	0	0	0	0.00203946899207061	0.00067540005619478	0	0	0	0.00063040214550109	0.0089695825287075	2.04347382163634e-06	0	0	0	2.03855293030421e-05	0	0	1.41276990770923e-05
SMGC_84	8.8216880071615e-05	0	7.92747988059451e-05	1.19156467116899e-05	0	0.000618442464908697	0	9.17900095902429e-05	2.73625381059412e-05	0.00152434001425314	0	0.000275573391850972	0.00010937659046003	1.67157033112579e-05	0.00120957779503163	8.08067297675357e-05	0.000275273853633561	0.000409196646409717	0	0.000183207804159218	0.000235535178065738	0.000535341694859795	0	0	0	0	1.65083296540641e-05	0	0	0	0.000181863221252135	0	5.55965404200945e-05	0	6.03892101208544e-05	0.000426273431832459	0.0153861447308774	0	0	3.32919517870319e-05	0	0	0	0.000121961029679026	0.00029149878537819	0.000201966045255878	0.000795542373428543	0.000124299541530754	1.59964556610165e-05	0.000148196952078931	4.66295062894819e-05
SMGC_85	2.20470868406909e-05	1.22427905376744e-05	1.17852101444166e-05	2.10552075158578e-05	0	0.000388300196365973	8.47409623158024e-05	0.000103298989450833	5.85787758169281e-05	0	0.0178471213519762	0.000221686110621211	0	8.03261108382845e-06	0	1.56616890187989e-05	0	2.75419162906158e-05	0	0.00019741185246072	8.67492666245029e-05	0.000103472818971291	0	0	0	0.000914174492838748	2.92667939356279e-05	0	0	0	0	0	0	1.63458499537216e-05	0	0	0.000803799910859181	0.00168793754717519	0	4.93207831238312e-06	0	0	0.000222960561336992	3.32165598886128e-06	1.98941296433351e-05	0	0	2.19288057077794e-05	4.40537275691776e-06	2.5207105626229e-05	2.77299166610395e-05
SMGC_88	4.61083240649621e-06	0	1.5982726449814e-05	1.08674004355565e-05	5.65906584126485e-06	2.58401007731249e-05	0.000143739169190739	5.52272004106262e-05	1.49537836106973e-05	0	0.00311861143909068	9.34259010029661e-06	1.44581971606657e-05	5.03133723228066e-05	0.000383211221263743	0.000465672202291169	0	8.44591829085069e-05	8.11362941504088e-06	0.000323155484003926	0.000133711253163535	0.000182007932809704	0	0	0	0.000364907573738827	1.77382636189038e-05	0	0.000783763428140581	0	0	0	0	0.00033708347178066	6.78288345447145e-05	0	0.000721619767759744	0.0160162460996763	0	0.00017893106913232	9.13028898906694e-05	0.000821539802629397	0.0118717107727744	1.27461071703263e-05	2.34912866229383e-05	2.46874522695548e-05	1.49298300598091e-05	2.272651103123e-05	0	4.96086600168068e-05	3.57053196193799e-05
SMGC_90	0.000218262487858081	9.63622198455201e-05	0.000279292623643259	0.00016286445204204	6.58128267800853e-05	0.00295659273598019	0.0002367494077176	0.000930205435925899	0.000392369645866266	0	0.045847579284491	0	0.000152812770955045	0.000131445314408958	0.000948581875281474	0.000190675501790957	0	0.00107238343398095	1.84509792107083e-05	0.00148753657600012	0.0014856846304217	0.00104569219742524	0	0	0	0.00276666222863563	7.70391673008076e-05	0	0.00102941188395116	0	8.59267076502686e-05	0	6.64475381310747e-05	0.000151410487572918	8.89230766916846e-05	0	0.00380815878384318	0.143179663077539	0.023995888174832	0.000244113878179814	0.00047666287225074	0.0042076832226368	0.0291922151776509	1.34635520959627e-05	8.83758980614286e-05	0	0	0.000192453276219345	8.18120606646136e-05	0.00101369265744498	0.000261727900157591
SMGC_92	0.000158135730308208	6.86577881109142e-05	0.000294539240227394	7.68319122736175e-05	0	0.00157430750048522	9.31740672199322e-05	0.000523777240714976	0.000139923531548549	0	0.013580178396735	0	4.58197097862883e-05	8.0530627846725e-05	0	0.000213303939379132	0	0.000513285758565516	3.06262281769982e-06	0.00109812261620666	0.00109685058245394	0.000863167650753505	0	0	0	0.00043442074931156	9.17876573349436e-05	0	0	0	6.36809430264975e-05	0	0.000150141134395351	6.0199541865937e-05	0	0	0.00313454941388083	0.0610110628988228	0	7.03896536954152e-05	0.000204177746432841	0.0026750734954225	0.015157136165373	6.92165598578767e-07	2.87296340675046e-05	0	0	0.000166462559346681	4.47204038990548e-05	0.00210701338770858	0.000199813076324847
SMGC_94	5.39817214013917e-05	2.60067226647946e-05	3.17790581502082e-05	0	5.46387552944231e-05	0.000597899384433164	0	0.000116518476247606	1.55612184789491e-05	0	0.00696888418801941	0.00364316151214047	0	3.1375525109863e-05	0.000187905388373829	0	0	5.62866269923606e-06	0	0.000110791685749586	2.67868436307484e-05	0	0	0	0	0	3.57747472360168e-05	0	0	0	0	0	0	4.32717326979589e-05	0	0	0.000322162845700747	0.00145902446937848	0	0	2.11761689837931e-05	0.000289498190354467	0.00284551832584604	0	0	0	0	0	0	0	1.00620869767526e-05
SMGC_96	2.87615162848857e-05	6.19466608781224e-07	2.41126354186665e-05	0.00013095337888536	7.76076781254586e-05	0.000590148037018146	0	0	3.99038292145987e-06	0.00104421121445152	0	0	0.000167574822181592	1.6904921205127e-05	0	6.00032342844616e-05	0.000308840111199237	0.00144534569493304	7.78924541404216e-06	0.00394585041286143	0.000605897223365206	0.00292165092977514	1.9751257260632e-05	1.20784688827043e-05	0.000475085974797668	0.000475857092541595	0	0	0	0	0	0	0	0	0	0	0.00129635733374831	0	0	1.1599175897011e-05	2.69950226710822e-05	0.000165099105564251	0.00042421640371147	1.48993838527173e-05	3.09364449747875e-05	0	0	4.18360028325483e-05	0	4.52505243280665e-05	2.94086705280175e-05
SMGC_97	1.01636537422345e-05	0	5.03945326972171e-06	2.26042469169123e-05	0	0.00248369254933011	0	6.24094262003401e-07	9.26073083992169e-06	0	0	0	0	3.81170811109481e-05	0	4.92622954590441e-05	0	0.00520944438786311	0.00012657797935755	0.0278912392808321	0.0224342500111074	0.027688775749132	7.87111917792994e-05	2.40215173161902e-06	0	0	5.49640004133907e-06	0	0	0	0	0	0	0	0	0	0.0042410402114709	0	0	0.000353418769921154	0.00111500238316707	0.00933689337760637	0.021940117550287	3.57699651317402e-06	3.90556477316194e-05	7.22173007513508e-06	0	1.99048995358557e-06	0	0	3.34469274184758e-05
